Wikipedia movie ID,Freebase movie ID,IMDB character ID,IMDB actor ID,IMDB movie ID,Character name,Actor gender,Actor height (in meters),Actor ethnicity (Freebase ID),Actor name,Freebase character/actor map ID,Freebase character ID,Freebase actor ID,actor_date_of_birth,movie_release_date,ethn_name,race,character_description_imdb,actor_description_imdb
27556929,/m/04j0jtp,,nm0126250,tt0116056,,M,,/m/02w7gg,Michael Byrne,/m/0cfzvwl,,/m/0c6mv6,1943-11-07,1996-01-01,English,European,,
27556929,/m/04j0jtp,,nm0015382,tt0116056,,M,1.88,/m/0301y_,Adewale Akinnuoye-Agbaje,/m/0csdbs6,,/m/07f3xb,1967-08-22,1996-01-01,Yoruba,African,,
30246289,/m/04mnqv6,ch4883,nm1296857,tt1263736,Nurse,F,,,Maria Maj,/m/0hnhfsl,/m/0hnhfsp,/m/0gcybh7,1948-12-14,2008-08-10,,,,
30246289,/m/04mnqv6,ch3094,nm0421799,tt1263736,Julia Szczesna,F,1.65,,Julia Jentsch,/m/04mnrnx,/m/0hnhfs0,/m/08r0q3,1978-02-20,2008-08-10,,,,
30246289,/m/04mnqv6,ch4426,nm0304644,tt1263736,Adrian,M,,,Peter Gantzler,/m/04mnrpr,/m/0hnhfxn,/m/04mnrpv,1958-09-28,2008-08-10,,,,
30246289,/m/04mnqv6,ch1407,nm0836137,tt1263736,Piotr 'Piotrek' Malkiewicz,M,,,Maciej Stuhr,/m/04mnrp1,/m/0hnhfx0,/m/0drwr8m,1975-06-23,2008-08-10,,,,
30246289,/m/04mnqv6,ch8168,nm0400005,tt1263736,Jerzy 'Jurek' Szczesny,M,,,Andrzej Hudziak,/m/04mnrnk,/m/0hnhftn,/m/04mnrnn,1955-02-27,2008-08-10,,,,
30246289,/m/04mnqv6,,nm0354484,tt1263736,Barbara Rostawicka,F,,,Małgorzata Hajewska,/m/04mnrpd,/m/0hnhftd,/m/04mnrph,1965-09-14,2008-08-10,,,,
30246289,/m/04mnqv6,ch4289,nm0475054,tt1263736,Kaska,F,,,Izabela Kuna,/m/0hnhfvv,/m/0hnhfvy,/m/0gbqkqv,1970-11-25,2008-08-10,,,,
30246289,/m/04mnqv6,ch3104,nm0533650,tt1263736,Tomek,M,,,Rafal Mackowiak,/m/0hnhfw7,/m/0hnhfwb,/m/0gc38lt,1975-01-01,2008-08-10,,,,
30246289,/m/04mnqv6,ch1216,nm0199164,tt1263736,Malgoska,F,,,Renata Dancewicz,/m/0hnhfwm,/m/0hnhfwq,/m/02qgz42,1969-02-07,2008-08-10,,,,
30246289,/m/04mnqv6,ch7365,nm0304097,tt1263736,Krzysiek Szczesny,M,,,Roman Gancarczyk,/m/0hnhfx7,/m/0hnhfxb,/m/0bfmxbf,1964-03-17,2008-08-10,,,,
30246289,/m/04mnqv6,,nm1174035,tt1263736,Funeral institute owner,F,,,Maria Mamona,/m/0hnhfv7,/m/0hnhfvb,/m/0hnhfvk,1954-04-26,2008-08-10,,,,
18109665,/m/04cx2r5,,nm0001033,tt0005897,,M,,,"Lon Chaney, Sr.",/m/04lsc03,,/m/01sy5c,1883-04-01,1915-09-19,,,,
18109665,/m/04cx2r5,,nm0534957,tt0005897,,F,,,Cleo Madison,/m/04lsb_z,,/m/027_nf_,1883-03-26,1915-09-19,,,,
24196090,/m/07k8x7p,,,,,F,1.59,/m/019kn7,Junko Miyashita,/m/07lm3c9,,/m/0h7_6m,1949-01-29,1973-11-03,Japanese,Asian,,
24196090,/m/07k8x7p,,,,,F,,,Meika Seri,/m/0gcgmpc,,/m/0gc5pyv,1954-01-14,1973-11-03,,,,
24196090,/m/07k8x7p,,,,,M,,,Hatsuo Yamaya,/m/0gclh_n,,/m/0gc4f1m,1933-12-19,1973-11-03,,,,
24196090,/m/07k8x7p,,,,,M,,,Hideaki Esumi,/m/0gdnsr2,,/m/0gdk2yd,1935-10-05,1973-11-03,,,,
28028248,/m/0cm89jx,,nm1382072,tt1691424,,M,1.74,,Tommy Wiseau,/m/0gw0w92,,/m/0djhfk,1968-10-03,2010-10-14,,,,
8669450,/m/027d9tv,,nm0082300,tt0475994,,M,,,Tony Bill,/m/0bykcvn,,/m/02qh53w,1940-08-23,2005-11-25,,,,
8669450,/m/027d9tv,,nm0279873,tt0475994,,M,,,Hal Fishman,/m/02tbcmh,,/m/06k1vl,1931-08-25,2005-11-25,,,,
8669450,/m/027d9tv,,nm0610451,tt0475994,,M,,,Paul Moyer,/m/02vbc0q,,/m/095wc8,1941-08-01,2005-11-25,,,,
8669450,/m/027d9tv,,nm0001628,tt0475994,,M,1.82,/m/041rx,Sydney Pollack,/m/02vc6w4,,/m/029m83,1934-07-01,2005-11-25,Jewish,Middle Eastern,,
8669450,/m/027d9tv,,nm6430725,tt0475994,,M,,,Bob Hoover,/m/02vb_gf,,/m/03pkww,1922-01-24,2005-11-25,,,,
2154704,/m/06qv1c,ch2997,nm0699425,tt0090836,John Pilgrim,M,1.8796,,Nicholas Pryor,/m/0j737d_,/m/0j737cp,/m/0ksyvw,1935-01-28,1986-05-02,,,,
2154704,/m/06qv1c,ch6251,nm0004834,tt0090836,Dr. David Lowell,M,1.85,,Stephen Collins,/m/05t6mp8,/m/0j736_r,/m/01wrv9,1947-10-01,1986-05-02,,,,
2154704,/m/06qv1c,ch4855,nm0432201,tt0090836,Vanessa Pilgrim,F,1.72,,Janet Julian,/m/05t6mpl,/m/0j7370j,/m/0706ft,1959-07-10,1986-05-02,,,,
2154704,/m/06qv1c,ch5191,nm0004149,tt0090836,Capt. Oliver Parkside,M,1.97,,Bo Svenson,/m/05t6mpr,/m/0j736__,/m/082_v4,1941-02-13,1986-05-02,,,,"Bo Svenson. Actor: Inglourious Basterds. A multi-award-winning writer and actor, Bo Svenson was born in Sweden - the only child of a Jewish, Russian-born big band leader mother and a father who was the Swedish King's personal driver and aide-de-camp. At 17, he emigrated by himself to the US. After serving six years as a US Marine, he was pursuing a Ph.D. in MetaPhysics and paying the rent with odd..."
2154704,/m/06qv1c,ch5546,nm0000448,tt0090836,Brook Alastair,M,1.78,/m/0cnvdq1,Lance Henriksen,/m/05t6mpf,/m/0j7370s,/m/02zhkz,1940-05-05,1986-05-02,,,,"Lance Henriksen. Actor: Aliens. An intense, versatile actor as adept at playing clean-cut FBI agents as he is psychotic motorcycle-gang leaders, who can go from portraying soulless, murderous vampires to burned-out, world-weary homicide detectives, Lance Henriksen has starred in a variety of films that have allowed him to stretch his talents just about as far as an actor could possibly hope. He played ""Awful Knoffel"" in the TNT original movie..."
2154704,/m/06qv1c,ch670,nm0705165,tt0090836,Rachel,F,,,Victoria Racimo,/m/0j737f3,/m/0j737cs,/m/0jxx3z,1950-12-26,1986-05-02,,,,
2154704,/m/06qv1c,,nm0398338,tt0090836,Buck,M,,,Robert Hoy,/m/0j737f7,/m/0j737cw,/m/0b6frgy,1927-04-03,1986-05-02,,,,"Bob Hoy. Actor: The Enforcer. Robert F. Hoy was equally at home as a stuntman and as an actor. He appeared as Joe Butler on the acclaimed TV Western, The High Chaparral. He stunt-doubled for such actors as Charles Bronson, Tony Curtis, Robert Forrester, Ross Martin, Tyrone Power, David Jansen, and Telly Savalas. He appeared in such films as The Outlaw Josey Wales, The Lone Ranger, Gambler II, Nevada Smith,..."
2154704,/m/06qv1c,ch4643,nm0733392,tt0090836,Jim,M,,,Walter Robles,/m/0j737fc,/m/0j737cz,/m/0gb_brf,1938-04-08,1986-05-02,,,,
2154704,/m/06qv1c,ch1312,nm0283556,tt0090836,Governor,M,,,Michael Flynn,/m/0j737fs,/m/0j737df,/m/0ghgx0p,1947-09-28,1986-05-02,,,,"Michael Flynn. Actor: Halloween 4: The Return of Michael Myers. Michael started his career at George C. Marshall High School in Falls Church, VA. Acting was his second choice. Playing second base for the NY Yankees was his first. He soon learned that the Yankees would never come calling. So, he decided to try something else.

He tried out for a play. Bernardine. Got a bit part. That's all it took...."
28301986,/m/0cnxjzx,,,,,M,,,Benny Bartlett,/m/0cpkbjs,,/m/04gs7qr,1924-08-16,1956-01-08,,,,
28301986,/m/0cnxjzx,,,,,M,,,Huntz Hall,/m/0cpkmv9,,/m/027_zc,1920-08-15,1956-01-08,,,,
28301986,/m/0cnxjzx,,,,,M,,,David Gorcey,/m/0cpkqjp,,/m/0260wtf,1921-02-06,1956-01-08,,,,
28301986,/m/0cnxjzx,,,,,M,,,Leo Gorcey,/m/0cpl2yk,,/m/0671gz,1917-06-03,1956-01-08,,,,
9380065,/m/0286kkz,,nm0179224,tt0450258,,M,1.8,,Barry Corbin,/m/07ndd7b,,/m/04vcdj,1940-10-16,2005-08-13,,,,
9380065,/m/0286kkz,ch5840,nm0001617,tt0450258,Vic Holden,M,1.85,/m/03295l,Lou Diamond Phillips,/m/03jpnrc,/m/0h2kbhp,/m/031zkw,1962-02-17,2005-08-13,Filipino,Asian,,
9380065,/m/0286kkz,,nm0004775,tt0450258,,M,1.8,/m/0x67,Todd Bridges,/m/07ndd75,,/m/031x3g,1965-05-27,2005-08-13,African American,African,,"Todd Bridges. Actor: Diff'rent Strokes. Actor Todd Bridges has seen and done it all. Todd has lived and worked amongst some of the most famous and influential individuals in the world. For over twenty-five years, he has victoriously survived a rapidly changing business. He experienced his second rise to fame, as ""Juice"" on The Young and the Restless (1973). Todd's career began and rocketed when he was only six years..."
9380065,/m/0286kkz,,nm0000504,tt0450258,,F,1.67,,Amy Locane,/m/07ndd7h,,/m/08m038,1971-12-19,2005-08-13,,,,"Amy Locane. Actress: Cry-Baby. Amy Locane has been a SAG member since 1983. A native of New Jersey, she started her career in New York, doing over 50 commercials. She also did print work for editorials in WWD, and was a fit model for Calvin Klein. Her first TV series, Spencer starred Chad Lowe, Mi Mi Kennedy, and Grant Heslov. At the age of 17, Amy was cast opposite Johnny..."
9380065,/m/0286kkz,,nm0104526,tt0450258,,M,1.85,,Steven Brand,/m/07nddjs,,/m/026z6n_,1969-06-26,2005-08-13,,,,
164387,/m/015wmg,,nm0001234,tt0078718,,M,1.803,,John Forsythe,/m/03jqk82,,/m/01zvxq,1918-01-29,1979-06-29,,,,
164387,/m/015wmg,ch1908,nm0000199,tt0078718,Arthur Kirkland,M,1.7,/m/0xnvg,Al Pacino,/m/0jshhb,/m/02nw965,/m/0bj9k,1940-04-25,1979-06-29,Italian,European,,
164387,/m/015wmg,,nm0912001,tt0078718,,M,1.79,,Jack Warden,/m/02vddl_,,/m/02wr6r,1920-09-18,1979-06-29,,,,
164387,/m/015wmg,,nm0833448,tt0078718,,M,1.65,/m/041rx,Lee Strasberg,/m/040pkyd,,/m/02rbgt,1901-11-17,1979-06-29,Jewish,Middle Eastern,,
164387,/m/015wmg,,nm0906640,tt0078718,,M,,,Thomas G. Waites,/m/03jpph2,,/m/0kry2z,1955-01-08,1979-06-29,,,,
164387,/m/015wmg,,nm0156940,tt0078718,,M,1.8,/m/0xnvg,Dominic Chianese,/m/03jr9cp,,/m/02lfns,1931-02-24,1979-06-29,Italian,European,,
164387,/m/015wmg,,nm0117365,tt0078718,,M,,/m/065b6q,Larry Bryggman,/m/03jrqlk,,/m/03jyqb,1938-12-21,1979-06-29,Swedish,European,,
164387,/m/015wmg,,nm0001441,tt0078718,,F,1.778,/m/03pqwy,Christine Lahti,/m/040pkyk,,/m/030b93,1950-04-04,1979-06-29,Finnish,European,,
164387,/m/015wmg,ch9940,nm0001787,tt0078718,Jay Porter,M,1.85,,Jeffrey Tambor,/m/04_b_2t,/m/0h5k7jk,/m/02r_d4,1944-07-08,1979-06-29,,,,
164387,/m/015wmg,ch8084,nm0005266,tt0078718,Frank Bowers,M,1.92,,Craig T. Nelson,/m/04_b_2z,/m/0h5hm8d,/m/0338g8,1944-04-04,1979-06-29,,,,
164387,/m/015wmg,,nm0505249,tt0078718,,M,,/m/041rx,Sam Levene,/m/04_b_37,,/m/05v_98,1905-08-28,1979-06-29,Jewish,Middle Eastern,,
164387,/m/015wmg,,nm0065301,tt0078718,,,,,Vincent Beck,/m/0gcdcw6,,/m/0gc9_ym,1924-08-15,1979-06-29,,,,
24282217,/m/07sb8_t,,nm1086555,tt1516552,,F,1.68,/m/01xhh5,Shin Min-a,/m/0bdtfpw,,/m/0b3t4v,1984-04-05,2009-02-05,Korean,Asian,,
24282217,/m/07sb8_t,,nm0453705,tt1516552,,M,1.83,,Kim Tae Woo,/m/0bdtfq5,,/m/0hfy630,1971-04-15,2009-02-05,,,,"Kim Tae-woo. Actor: Joint Security Area. Kim Tae-woo was born on 15 April 1971 in South Korea. He is an actor, known for Joint Security Area (2000), Woman on the Beach (2006) and The Hypnotized (2004)."
24282217,/m/07sb8_t,,nm2352559,tt1516552,,M,1.88,,Joo Ji Hoon,/m/0g41f05,,/m/026sphz,1982-05-16,2009-02-05,,,,
24282217,/m/07sb8_t,,nm3625810,tt1516552,,F,,,Ji-Yeong Hong,/m/0gc3jsj,,/m/0bdtfps,1971-10-24,2009-02-05,,,,
13944412,/m/03cnzcr,,,,,M,,/m/03ts0c,Mathieu Amalric,/m/04dd5d7,,/m/02qmdqm,1965-10-25,2007-01-01,French,European,,
13944412,/m/03cnzcr,,,,,M,,,Michael Lonsdale,/m/04htszm,,/m/08sz0k,1931-05-24,2007-01-01,,,,
13944412,/m/03cnzcr,,,,,F,,/m/03ts0c,Édith Scob,/m/0cg2y0r,,/m/03qckt2,1937-10-21,2007-01-01,French,European,,
13944412,/m/03cnzcr,,,,,M,,,Jean-Pierre Kalfon,/m/0cgclmg,,/m/0cc9gb,1938-10-30,2007-01-01,,,,
13944412,/m/03cnzcr,,,,,M,,,Lou Castel,/m/0cs2cm4,,/m/03d5tfj,1943-05-28,2007-01-01,,,,
24863901,/m/09gnwkp,,nm0000556,tt1489877,,F,1.68,/m/06gbnc,Olivia Newton-John,/m/09j46v0,,/m/0dzlk,1948-09-26,2010-01-01,Welsh,European,,"Olivia Newton-John. Actress: Grease. Olivia Newton-John was an English singer and actress who was in Cambridge, Cambridgeshire, England, UK. In 1954, her family relocated to Australia when her father was offered a job as the dean of a Presbyterian college in Melbourne. After winning a singing talent contest, she returned to England with her mother, where she resided until 1975. Her many hit singles include, ""You're The One That I..."
24863901,/m/09gnwkp,,nm0000838,tt1489877,,M,1.88,,Daniel Baldwin,/m/09j46v5,,/m/018yh9,1960-10-05,2010-01-01,,,,
24863901,/m/09gnwkp,,nm0000287,tt1489877,,M,1.87,,William Baldwin,/m/09j46vb,,/m/018yj6,1963-02-21,2010-01-01,,,,"William Baldwin. Actor: Sliver. William Baldwin has distinguished himself as an actor/producer/writer who continues to showcase his multitude of talents in the world of film and television.

Baldwin has a busy year ahead starring in several high-profile upcoming projects. He is currently travelling the world shooting back-to-back productions - most recently wrapping his recurring role opposite Miles Teller in Nicolas Winding Refn's highly-anticipated upcoming Amazon series ""Too Old to Die Young.""

He..."
24863901,/m/09gnwkp,,nm0140792,tt1489877,,F,,/m/0x67,Diahann Carroll,/m/09j46vh,,/m/01gvvn,1935-07-17,2010-01-01,African American,African,,
24863901,/m/09gnwkp,ch7015,nm0000534,tt1489877,Narrator,F,1.78,/m/07hwkr,Kelly McGillis,/m/09j46vn,/m/0147fv,/m/01r2q_,1957-07-09,2010-01-01,White,European,,
24863901,/m/09gnwkp,,nm0000646,tt1489877,Actress/Breast Cancer Survivor,F,1.7,,Jaclyn Smith,/m/09j46vt,/m/0h2l643,/m/03f2lp,1945-10-26,2010-01-01,,,,
24863901,/m/09gnwkp,,nm0110115,tt1489877,,F,1.626,,Morgan Brittany,/m/09j46vz,,/m/046j_1,1951-12-05,2010-01-01,,,,
24863901,/m/09gnwkp,,nm1068905,tt1489877,Actress,F,1.68,/m/04gfy7,Namrata Singh Gujral,/m/09j46w3,/m/0h6z18c,/m/06n7sx,1976-02-26,2010-01-01,Indian,Indian,,
24863901,/m/09gnwkp,,nm0712908,tt1489877,Cancer Survivor,F,1.63,/m/0bpjh3,Lisa Ray,/m/09j46wf,/m/0h0ynpp,/m/07brgk,1972-04-04,2010-01-01,Bengali,Asian,,
24863901,/m/09gnwkp,,nm0605224,tt1489877,Cancer Survivor,F,1.68,/m/0fpjs3j,Bárbara Mori,/m/0bhgd3c,/m/0gyg9lf,/m/04wwys,1978-02-02,2010-01-01,Uruguayan,Latino,,
24863901,/m/09gnwkp,,nm0159149,tt1489877,,M,,,Deepak Chopra,/m/0chdb2q,,/m/01rp3t,1946-10-22,2010-01-01,,,,
24863901,/m/09gnwkp,,nm0004902,tt1489877,,F,1.575,,Melissa Etheridge,/m/0czh5bv,,/m/0lgsq,1961-05-29,2010-01-01,,,,
24863901,/m/09gnwkp,,nm0612614,tt1489877,Actress/Breast Cancer Survivor,F,1.7,/m/04nrnz,Mumtaz,/m/0h2v1zq,/m/0h2l643,/m/06s6xv,1947-07-31,2010-01-01,Iranian,Arab,,
24863901,/m/09gnwkp,,nm1068905,tt1489877,Breast Cancer Survivor,F,1.68,/m/04gfy7,Namrata Singh Gujral,/m/0h8248x,/m/0h8248_,/m/06n7sx,1976-02-26,2010-01-01,Indian,Indian,,"Namrata Singh Gujral. Director: 5 Weddings. Namrata Singh Gujral is a film producer, director and motivational speaker.

Gujral also serves as President of Uniglobe Entertainment, a Hollywood based studio which focuses on socially relevant, international projects for the North American market.

Gujral is a breast cancer survivor and blood cancer survivor. She attributes her medical journey to the dramatic shift in her life - a shift that has led her to choose..."
30002176,/m/09pgd14,,nm0003895,tt0020253,"Henry Shoesmith, Jr.",M,1.68,/m/09k5jvk,Ramón Novarro,/m/0bb0m1m,/m/0hzb8qt,/m/02qhrg,1899-02-06,1929-04-27,Mexican,Latino,,
30002176,/m/09pgd14,ch2974,nm0853041,tt0020253,Madge,F,1.55,,Renée Adorée,/m/0hzb8qd,/m/0hzb8qh,/m/02l53h,1898-09-30,1929-04-27,,,,
30002176,/m/09pgd14,ch8860,nm0187981,tt0020253,Mr. Roger Slater,M,1.765,,Donald Crisp,/m/0hzb8r0,/m/0hzb8r3,/m/03bdm4,1882-07-27,1929-04-27,,,,
30002176,/m/09pgd14,ch7273,nm0417644,tt0020253,Tito,F,,,Dorothy Janis,/m/0hzb8rd,/m/0hzb8rh,/m/0ff37r,1912-02-19,1929-04-27,,,,
164388,/m/015wmt,ch6223,nm0000380,tt0079239,Bull Meechum,M,1.74,,Robert Duvall,/m/0k587g,/m/02nwp2y,/m/015c4g,1931-01-05,1979-10-26,,,,
164388,/m/015wmt,,nm0001100,tt0079239,,F,1.7,/m/07mqps,Blythe Danner,/m/0k587m,,/m/01bcq,1943-02-03,1979-10-26,Dutch,European,,
164388,/m/015wmt,,nm0001574,tt0079239,,M,1.85,/m/033tf_,Michael O'Keefe,/m/0k587s,,/m/069d8x,1955-04-24,1979-10-26,Irish,European,,
164388,/m/015wmt,,nm0789976,tt0079239,,M,,/m/0x67,Stan Shaw,/m/0cg207j,,/m/02vst7p,1952-07-14,1979-10-26,African American,African,,"Stan Shaw. Actor: Daylight. Stan Shaw was born on 14 July 1952 in Chicago, Illinois, USA. He is an actor and producer, known for Daylight (1996), The Monster Squad (1987) and Cutthroat Island (1995). He has been married to Dr. Zoe Shaw since 30 June 1994. They have four children."
22985953,/m/064kyn2,,nm0392945,tt0046757,,M,,,Skip Homeier,/m/064z5wy,,/m/098vq6,1930-10-05,1954-02-05,,,,
22985953,/m/064kyn2,ch8996,nm0000348,tt0046757,Burke,M,1.75,/m/08hpk0,Tony Curtis,/m/064z5wm,/m/0h2vp_9,/m/0hwqg,1925-06-03,1954-02-05,Hungarian,European,,
22985953,/m/064kyn2,,nm0522481,tt0046757,,M,,,Frank Lovejoy,/m/064z5ws,,/m/05x3m9,1912-03-28,1954-02-05,,,,
22985953,/m/064kyn2,,nm0614500,tt0046757,,F,1.62,,Mary Murphy,/m/064z5x2,,/m/0f6rmh,1931-01-26,1954-02-05,,,,
22985953,/m/064kyn2,,nm0234732,tt0046757,,M,,,John Doucette,/m/0cvcdpt,,/m/09cztj,1921-01-21,1954-02-05,,,,
22985953,/m/064kyn2,,nm0291829,tt0046757,,M,,,Eduard Franz,/m/0cvcd3b,,/m/02rddq9,1902-10-31,1954-02-05,,,,"Eduard Franz. Actor: The Thing from Another World. Born Eduard Franz Schmidt in Milwaukee, WI, this stern-faced character actor had originally planned to be a commercial artist, but a stint with a local theatrical troupe set him on the road to an acting career. In 1925 he moved to New York City and joined up with a Greenwich Village theatrical group. He returned to Wisconsin in the early 1930s and..."
7707787,/m/0bd62lc,ch3810,nm0891895,tt0352230,Carmen,F,1.67,/m/03ttfc,Paz Vega,/m/0bd62rw,/m/0h29199,/m/04mdbq,1976-01-02,2003-10-03,Spanish,European,,"Paz Vega. Actress: Sex and Lucía. Paz Vega

A renowned international actress who has captivated audiences in Europe, North America, and Latin America with her talent and versatility in acting. After starting her career on the successful sitcom ""Siete vidas"", the Sevillian actress made the jump to the big screen with Julio Medem's ""Sex and Lucia"" in 2001, which earned her prestigious accolades as a breakthrough actress in Spain and the..."
7707787,/m/0bd62lc,,nm0768614,tt0352230,,M,,,Leonardo Sbaraglia,/m/02tb71t,,/m/0h7z56,1970-06-30,2003-10-03,,,,
7707787,/m/0bd62lc,,nm0213766,tt0352230,,M,,,Antonio Dechent,/m/0cvcfrb,,/m/0jzyq1,1960-02-16,2003-10-03,,,,
7707787,/m/0bd62lc,,nm0070779,tt0352230,,M,,,Jay Benedict,/m/0gcncj0,,/m/043qydf,1951-01-01,2003-10-03,,,,
7707787,/m/0bd62lc,,nm2761137,tt0352230,,M,,,Julio Velez,/m/0gcxdt1,,/m/0gcxdt5,1960-01-01,2003-10-03,,,,
7707787,/m/0bd62lc,,nm0513260,tt0352230,,M,,,Josep Linuesa,/m/0gw5mf9,,/m/0byw7bs,1966-05-15,2003-10-03,,,,
1072373,/m/043j2x,,nm0621937,tt0274789,,M,,/m/0dryh9k,Nassar,/m/03kxk55,,/m/0dfjb8,1958-03-05,1997-01-14,Indian,Indian,,
1072373,/m/043j2x,ch1649,nm0841552,tt0274789,Thomas,M,,,Arvind Swamy,/m/0k0plf,/m/0h8b7kq,/m/077215,1970-06-17,1997-01-14,,,,
1072373,/m/043j2x,ch3111,nm0222150,tt0274789,Deva,M,,/m/0dryh9k,Prabhu Deva,/m/0k0pll,/m/0h2q_sv,/m/0bby5f,1973-04-03,1997-01-14,Indian,Indian,,
1072373,/m/043j2x,ch692,nm0004418,tt0274789,Priya,F,1.57,/m/0bpjh3,Kajol,/m/0k0plr,/m/0gy8qw_,/m/0241wg,1974-08-05,1997-01-14,Bengali,Asian,,"Kajol. Actress: Fanaa. Kajol Devgn is a well-known Bollywood actress known for her exceptional performances on screen. She attended St. Joseph's Convent School in Panchgani and was actively involved in extra-curricular activities such as dancing. In her early teens, Kajol was supposed to make her debut as an actress in a movie directed by her mother, Tanuja, but the project was cancelled. She eventually made her acting debut at the..."
1072373,/m/043j2x,,nm0004416,tt0274789,Thomas' father,M,,,S. P. Balasubrahmanyam,/m/0k0plx,/m/0h3bjt1,/m/06zp02,1946-06-04,1997-01-14,,,,
1072373,/m/043j2x,ch3103,nm0439784,tt0274789,Amal Raj,M,,/m/0d9q7j,Girish Karnad,/m/03kxk50,/m/0h75gdm,/m/04ch23,1938-05-19,1997-01-14,,,,
1072373,/m/043j2x,,nm0695177,tt0274789,,M,,/m/075_n6,Prakash Raj,/m/07y5k6p,,/m/09tqx3,1965-03-26,1997-01-14,,,,
1072373,/m/043j2x,,nm12699491,tt0274789,,M,,/m/0dryh9k,V.K. Ramaswamy,/m/0h77pc5,,/m/0jt307,1926-01-01,1997-01-14,Indian,Indian,,
26728732,/m/0bmcy3d,,,,Michael Cardiff,M,1.75,/m/041rx,Vic Morrow,/m/0gghqh9,/m/0gghqhd,/m/02zrgt,1929-02-14,1977-02-01,Jewish,Middle Eastern,,
26728732,/m/0bmcy3d,,,,Judge William Whitfield,M,,,Siegfried Mynhardt,/m/0gghqky,/m/0gghql0,/m/06w63zt,1906-03-05,1977-02-01,,,,
22994034,/m/064nfm2,,nm0000882,tt0081686,,F,1.68,,Nathalie Baye,/m/064zhvl,,/m/0d9mt_,1948-07-06,1980-06-02,,,,
21878654,/m/05p0zkv,,,,Jack Kahuna Laguna,M,1.78,/m/01qhm_,Johnny Depp,/m/05tbnxk,/m/09p4fb9,/m/0jfx1,1963-06-09,2009-01-01,German,European,,
21878654,/m/05p0zkv,,,,,M,,,Tom Kenny,/m/05tbnxq,,/m/01lly5,1962-07-13,2009-01-01,,,,
21878654,/m/05p0zkv,,,,,M,,,Bill Fagerbakke,/m/05tbnxw,,/m/01x0sy,1957-10-04,2009-01-01,,,,
21878654,/m/05p0zkv,,,,,F,,,Carolyn Lawrence,/m/05tbny0,,/m/032y6l,1967-02-13,2009-01-01,,,,
21878654,/m/05p0zkv,,,,,M,1.56,,Rodger Bumpass,/m/05tbny5,,/m/035vrb,1951-11-20,2009-01-01,,,,
21878654,/m/05p0zkv,,,,,M,,,Doug Lawrence,/m/05tbnyb,,/m/03rvfw,1969-01-01,2009-01-01,,,,
21878654,/m/05p0zkv,,,,,M,1.6002,,Davy Jones,/m/062wp_z,,/m/01v2vkg,1945-12-30,2009-01-01,,,,
21878654,/m/05p0zkv,,,,,M,,/m/033tf_,Brian Doyle-Murray,/m/0ghb53s,,/m/0p_r5,1945-10-31,2009-01-01,Irish,European,,
26615659,/m/0bhbzbr,ch3118,nm0846616,tt0092033,Sharda,F,1.57,/m/0dryh9k,Sharmila Tagore,/m/0cg8ygx,/m/0h4_56h,/m/045hz5,1946-12-08,1986-01-01,Indian,Indian,,
26615659,/m/0bhbzbr,ch6305,nm0004434,tt0092033,Dr. Rajendra Prasad,M,1.8,,Shashi Kapoor,/m/04j165r,/m/0h2v3tr,/m/01n8_g,1938-03-18,1986-01-01,,,,
26615659,/m/0bhbzbr,,nm0792866,tt0092033,Swati,F,,/m/0dryh9k,Meenakshi Seshadri,/m/0cg3fd9,/m/0h877yj,/m/090x7d,1963-11-16,1986-01-01,Indian,Indian,,
26615659,/m/0bhbzbr,ch7249,nm0002043,tt0092033,Anandi,F,1.63,/m/0cqgdq,Madhuri Dixit,/m/0cg9_cr,/m/0h707lw,/m/01wttr1,1967-05-15,1986-01-01,Marathi,Indian,,
26615659,/m/0bhbzbr,,nm0576495,tt0092033,,M,,/m/0dryh9k,Vinod Mehra,/m/0cw0jy7,,/m/0d5trf,1945-02-13,1986-01-01,Indian,Indian,,
26615659,/m/0bhbzbr,,nm0045136,tt0092033,Dancer/Singer,F,1.61,/m/0dryh9k,Sarika,/m/0h37q45,/m/0h37q48,/m/0280xl6,1962-06-03,1986-01-01,Indian,Indian,,
26615659,/m/0bhbzbr,,nm6740249,tt0092033,,M,,/m/0dryh9k,Mahesh Raj,/m/0h6yf1k,,/m/0gcxl3v,1974-08-09,1986-01-01,Indian,Indian,,
13613357,/m/03cbvzw,ch3907,nm0062828,tt0025196,Dr. Harvey Leith,M,,,Warner Baxter,/m/040l449,/m/0c0lqpw,/m/011_nf,1889-03-29,1934-07-20,,,,
13613357,/m/03cbvzw,ch3757,nm0708081,tt0025196,Daisy Hemingway,F,,,Marjorie Rambeau,/m/040l44g,/m/0c0lqpn,/m/079q2l,1889-07-15,1934-07-20,,,,
13613357,/m/03cbvzw,ch7888,nm0423685,tt0025196,Suzan Tranter,F,,,Zita Johann,/m/040l44m,/m/0c0lqnp,/m/08lclp,1904-07-14,1934-07-20,,,,
13613357,/m/03cbvzw,ch7915,nm0263004,tt0025196,Lady Mary Fielding,F,1.62,,Madge Evans,/m/040l44s,/m/0c0lqqg,/m/0b07mf,1909-07-01,1934-07-20,,,,
13613357,/m/03cbvzw,,nm0912478,tt0025196,Dr. Ismay,M,1.84,,H. B. Warner,/m/06g4v2k,/m/0c0lqr1,/m/04jxzf,1875-10-26,1934-07-20,,,,
